"統計年月","區域別","村里","戶數","總人口數","總人口數男","總人口數女","M20_34","F20_34","M35_49","F35_49","M50_64","F50_64","M65_79","F65_79","M80up","F80up","投票人口男","投票人口女"
"10309","臺北市中山區","新庄里","2206","5226","2431","2795",530,545,696,598,736,546,341,222,99,73,2402,1984
"10309","臺北市中山區","新生里","2136","5128","2384","2744",511,505,671,573,688,553,364,257,125,74,2359,1962
"10309","臺北市中山區","新福里","2152","5235","2417","2818",546,507,713,587,704,543,348,265,109,70,2420,1972
"10309","臺北市中山區","晴光里","2800","5387","2378","3009",548,539,769,594,854,533,353,261,130,72,2654,1999
"10309","臺北市中山區","朱園里","2146","4672","2163","2509",478,471,638,455,657,543,269,225,133,103,2175,1797
"10309","臺北市中山區","朱崙里","1331","3007","1375","1632",276,247,420,313,409,322,180,156,89,65,1374,1103
"10309","臺北市中山區","朱馥里","2516","6212","2965","3247",588,566,843,715,766,639,397,296,129,108,2723,2324
"10309","臺北市中山區","松江里","2645","6923","3206","3717",632,686,899,675,894,699,482,357,167,112,3074,2529
"10309","臺北市中山區","正守里","1404","3283","1572","1711",309,326,407,386,434,366,216,178,94,60,1460,1316
"10309","臺北市中山區","正得里","1951","3767","1641","2126",414,324,567,388,550,398,263,181,94,88,1888,1379
"10309","臺北市中山區","正義里","2639","5345","2316","3029",558,517,792,563,832,539,355,216,109,77,2646,1912
"10309","臺北市中山區","民安里","2147","4828","2274","2554",496,454,535,445,671,562,347,295,164,122,2213,1878
"10309","臺北市中山區","永安里","3860","10093","4687","5406",895,840,1388,1049,1273,1029,510,404,174,131,4240,3453
"10309","臺北市中山區","江寧里","2786","7074","3315","3759",709,728,868,732,961,786,498,364,147,114,3183,2724
"10309","臺北市中山區","江山里","3083","7800","3739","4061",746,804,966,834,1008,829,525,458,215,137,3460,3062
"10309","臺北市中山區","聚盛里","2364","4200","1844","2356",440,409,637,494,694,419,263,205,89,57,2123,1584
"10309","臺北市中山區","聚葉里","1907","3962","1811","2151",390,380,567,439,534,416,278,204,106,72,1875,1511
"10309","臺北市中山區","興亞里","2397","5391","2494","2897",555,548,699,520,734,591,372,296,150,93,2510,2048
"10309","臺北市中山區","行仁里","3032","8471","4078","4393",911,994,1026,987,1101,854,515,407,154,93,3707,3335
"10309","臺北市中山區","行孝里","1553","4172","2038","2134",458,493,501,487,585,458,221,165,71,45,1836,1648
"10309","臺北市中山區","行政里","3870","7731","3996","3735",696,785,882,939,1117,1162,454,444,163,187,3312,3517
"10309","臺北市中山區","金泰里","3313","7774","3774","4000",605,606,1344,1181,697,642,324,235,107,70,3077,2734
"10309","臺北市中山區","集英里","3216","7428","3376","4052",746,638,1064,786,933,709,441,328,175,117,3359,2578
"10309","臺北市中山區","龍洲里","2120","5211","2415","2796",472,502,605,484,852,662,326,230,174,147,2429,2025
"10309","臺北市中正區","三愛里","3401","8837","4070","4767",759,668,1178,856,1062,871,647,488,266,195,3912,3078
"10309","臺北市中正區","光復里","1834","4226","2017","2209",371,340,580,446,474,378,220,203,89,78,1734,1445
"10309","臺北市中正區","南福里","4325","11106","5402","5704",848,850,1567,1230,1144,1031,536,425,209,166,4304,3702
"10309","臺北市中正區","南門里","1103","3050","1418","1632",247,222,438,275,307,256,191,164,80,64,1263,981
"10309","臺北市中正區","富水里","1063","2758","1391","1367",252,274,360,374,281,281,164,134,51,56,1108,1119
"10309","臺北市中正區","幸市里","1911","4663","2193","2470",413,404,561,449,608,521,372,314,151,107,2105,1795
"10309","臺北市中正區","幸福里","2018","4981","2384","2597",411,449,648,519,598,503,324,215,120,97,2101,1783
"10309","臺北市中正區","廈安里","1784","4895","2350","2545",439,414,722,512,435,423,180,157,83,72,1859,1578
"10309","臺北市中正區","建國里","663","1737","801","936",164,96,254,199,156,130,70,59,26,34,670,518
"10309","臺北市中正區","忠勤里","3036","6967","3367","3600",720,679,838,813,866,801,495,347,182,185,3101,2825
"10309","臺北市中正區","愛國里","1384","3700","1676","2024",310,262,539,348,403,314,193,148,90,65,1535,1137
"10309","臺北市中正區","文北里","2253","5764","2720","3044",475,459,688,573,737,624,434,349,172,130,2506,2135
"10309","臺北市中正區","文盛里","1189","2741","1322","1419",263,262,321,266,352,319,209,165,90,78,1235,1090
"10309","臺北市中正區","文祥里","3092","8513","3996","4517",658,632,1198,905,926,800,444,341,179,137,3405,2815
"10309","臺北市中正區","新營里","3574","10280","4946","5334",731,736,1524,1134,955,880,403,355,193,155,3806,3260
"10309","臺北市中正區","東門里","1791","4524","2196","2328",395,401,584,476,519,458,234,217,115,85,1847,1637
"10309","臺北市中正區","板溪里","1509","3485","1662","1823",352,343,429,370,438,400,250,202,112,76,1581,1391
"10309","臺北市中正區","林興里","2103","4997","2365","2632",447,422,693,609,585,473,320,238,133,119,2178,1861
"10309","臺北市中正區","梅花里","1449","3356","1596","1760",302,288,422,354,422,358,258,218,115,91,1519,1309
"10309","臺北市中正區","水源里","1372","3050","1405","1645",322,291,384,303,370,309,253,182,87,73,1416,1158
"10309","臺北市中正區","永功里","2593","6722","3304","3418",640,642,879,789,717,660,396,328,155,133,2787,2552
"10309","臺北市中正區","永昌里","2064","5238","2583","2655",548,592,580,596,651,597,414,307,138,105,2331,2197
"10309","臺北市中正區","河堤里","1978","4705","2241","2464",430,474,558,490,640,547,357,262,173,118,2158,1891
"10309","臺北市中正區","網溪里","2478","5977","2801","3176",606,621,743,609,801,658,417,306,166,126,2733,2320
"10309","臺北市中正區","螢圃里","2393","5704","2759","2945",591,581,693,651,687,574,451,329,150,135,2572,2270
"10309","臺北市中正區","螢雪里","1811","4601","2237","2364",493,507,541,523,565,518,336,236,129,84,2064,1868
"10309","臺北市中正區","頂東里","2763","6224","2871","3353",628,621,811,645,839,642,466,352,169,142,2913,2402
"10309","臺北市中正區","黎明里","1640","3610","1740","1870",278,299,508,391,396,338,174,170,61,75,1417,1273
"10309","臺北市中正區","龍光里","1424","3998","1945","2053",310,295,585,426,327,328,211,184,69,73,1502,1306
"10309","臺北市中正區","龍福里","3502","8215","4176","4039",631,594,1113,885,810,780,376,390,156,339,3086,2988
"10309","臺北市中正區","龍興里","1598","4596","2202","2394",388,366,729,534,342,351,198,166,81,47,1738,1464
"10309","臺北市大同區","保安里","1646","4335","2132","2203",422,426,519,510,470,481,320,252,125,77,1856,1746
"10309","臺北市大同區","光能里","2053","5543","2686","2857",521,495,751,624,600,567,322,266,128,71,2322,2023
"10309","臺北市大同區","南芳里","1649","4266","2004","2262",436,411,572,488,485,372,271,234,94,66,1858,1571
"10309","臺北市大同區","國慶里","1759","4490","2154","2336",498,489,549,541,576,469,236,190,117,58,1976,1747
"10309","臺北市大同區","國順里","1147","3113","1613","1500",284,311,374,440,329,390,213,167,76,37,1276,1345
"10309","臺北市大同區","大有里","1912","5182","2523","2659",529,551,651,571,560,548,323,263,122,84,2185,2017
"10309","臺北市大同區","延平里","1811","4276","2040","2236",418,420,565,495,554,439,260,225,94,66,1891,1645
"10309","臺北市大同區","建功里","1988","4868","2343","2525",448,435,650,557,587,543,301,289,113,68,2099,1892
"10309","臺北市大同區","建明里","1491","3603","1762","1841",375,382,438,347,439,433,222,208,89,64,1563,1434
"10309","臺北市大同區","建泰里","1623","4041","1952","2089",402,408,510,458,453,386,226,199,95,62,1686,1513
"10309","臺北市大同區","揚雅里","2194","4373","2386","1987",404,450,452,553,528,652,255,278,97,157,1736,2090
"10309","臺北市大同區","斯文里","2253","5539","2759","2780",550,578,679,732,651,635,372,258,126,101,2378,2304
"10309","臺北市大同區","星明里","2561","6311","2965","3346",642,586,925,711,702,588,339,282,96,57,2704,2224
"10309","臺北市大同區","景星里","1153","2915","1473","1442",311,289,343,372,304,321,217,188,60,49,1235,1219
