"統計年月","區域別","村里","戶數","總人口數","總人口數男","總人口數女","M20_34","F20_34","M35_49","F35_49","M50_64","F50_64","M65_79","F65_79","M80up","F80up","投票人口男","投票人口女"
"10309","苗栗縣後龍鎮","豐富里","478","1543","793","750",188,156,141,196,165,172,88,85,49,37,631,646
"10309","苗栗縣後龍鎮","龍坑里","525","1533","825","708",151,179,141,194,147,189,95,92,54,36,588,690
"10309","苗栗縣後龍鎮","龍津里","241","765","418","347",81,88,72,95,60,84,45,37,26,31,284,335
"10309","苗栗縣卓蘭鎮","上新里","841","2589","1365","1224",306,321,236,267,295,324,132,151,53,47,1022,1110
"10309","苗栗縣卓蘭鎮","中街里","362","922","485","437",80,91,80,93,106,121,77,66,32,24,375,395
"10309","苗栗縣卓蘭鎮","內灣里","902","2708","1431","1277",332,369,219,275,292,323,171,169,51,54,1065,1190
"10309","苗栗縣卓蘭鎮","坪林里","632","2091","1096","995",277,271,189,208,201,266,100,104,50,40,817,889
"10309","苗栗縣卓蘭鎮","新厝里","671","1894","981","913",201,224,164,211,214,222,119,123,69,42,767,822
"10309","苗栗縣卓蘭鎮","新榮里","481","1397","726","671",140,150,131,153,153,155,98,103,33,30,555,591
"10309","苗栗縣卓蘭鎮","景山里","340","1147","587","560",148,112,121,132,78,114,68,60,32,26,447,444
"10309","苗栗縣卓蘭鎮","老庄里","886","2506","1281","1225",289,259,206,252,295,307,170,185,86,53,1046,1056
"10309","苗栗縣卓蘭鎮","苗豐里","306","918","502","416",87,123,82,92,113,130,52,55,23,24,357,424
"10309","苗栗縣卓蘭鎮","西坪里","320","909","470","439",104,86,73,103,99,122,50,53,34,20,360,384
"10309","苗栗縣卓蘭鎮","豐田里","413","1286","701","585",133,158,105,136,132,160,72,85,42,22,484,561
"10309","苗栗縣大湖鄉","南湖村","286","805","442","363",75,99,67,93,91,120,40,46,38,17,311,375
"10309","苗栗縣大湖鄉","大南村","276","675","380","295",66,52,47,103,56,97,62,48,26,21,257,321
"10309","苗栗縣大湖鄉","大寮村","515","1517","794","723",162,161,144,160,138,194,103,105,57,32,604,652
"10309","苗栗縣大湖鄉","大湖村","719","1985","1042","943",198,235,168,210,209,225,132,126,76,53,783,849
"10309","苗栗縣大湖鄉","富興村","588","1700","873","827",171,188,162,163,183,222,110,98,65,53,691,724
"10309","苗栗縣大湖鄉","新開村","462","1270","704","566",136,156,105,155,111,141,69,91,43,44,464,587
"10309","苗栗縣大湖鄉","明湖村","280","794","397","397",103,84,67,71,89,103,56,55,32,23,347,336
"10309","苗栗縣大湖鄉","東興村","305","908","510","398",73,86,79,125,87,121,61,70,33,21,333,423
"10309","苗栗縣大湖鄉","栗林村","442","1229","672","557",114,123,101,156,99,160,76,85,59,37,449,561
"10309","苗栗縣大湖鄉","武榮村","195","571","325","246",47,73,47,59,60,91,36,41,26,17,216,281
"10309","苗栗縣大湖鄉","義和村","603","1885","990","895",193,187,182,225,175,235,112,114,57,30,719,791
"10309","苗栗縣大湖鄉","靜湖村","764","2219","1119","1100",250,277,213,220,251,246,134,111,74,44,922,898
"10309","苗栗縣公館鄉","中義村","794","2841","1500","1341",329,360,277,294,275,325,135,161,68,41,1084,1181
"10309","苗栗縣公館鄉","五谷村","839","2719","1378","1341",337,315,293,320,263,295,145,124,64,45,1102,1099
"10309","苗栗縣公館鄉","仁安村","457","1545","841","704",160,170,142,172,143,206,83,106,56,33,584,687
"10309","苗栗縣公館鄉","北河村","151","401","229","172",34,35,33,57,34,57,28,39,20,10,149,198
"10309","苗栗縣公館鄉","南河村","108","265","147","118",24,24,18,34,24,41,22,19,9,11,97,129
"10309","苗栗縣公館鄉","大坑村","384","1183","630","553",119,117,92,127,117,148,79,96,46,37,453,525
"10309","苗栗縣公館鄉","尖山村","546","1775","949","826",198,254,146,163,181,227,105,104,72,40,702,788
"10309","苗栗縣公館鄉","玉泉村","858","2803","1425","1378",308,324,325,311,294,302,114,123,49,40,1090,1100
"10309","苗栗縣公館鄉","玉谷村","550","1704","874","830",203,214,187,188,194,193,71,75,40,27,695,697
"10309","苗栗縣公館鄉","石墻村","484","1833","987","846",194,241,154,186,181,223,89,122,56,30,674,802
"10309","苗栗縣公館鄉","福基村","411","1307","671","636",131,144,114,134,134,159,77,60,47,41,503,538
"10309","苗栗縣公館鄉","福德村","173","449","247","202",44,46,32,47,54,78,25,30,19,13,174,214
"10309","苗栗縣公館鄉","福星村","729","2499","1314","1185",282,326,260,276,241,262,122,118,47,38,952,1020
"10309","苗栗縣公館鄉","開礦村","158","365","198","167",27,37,35,26,39,73,33,28,16,15,150,179
"10309","苗栗縣公館鄉","館中村","665","2056","1021","1035",222,220,197,214,209,212,123,117,69,42,820,805
"10309","苗栗縣公館鄉","館南村","1253","4279","2156","2123",510,534,442,452,443,422,195,153,81,59,1671,1620
"10309","苗栗縣公館鄉","館東村","929","3057","1528","1529",340,324,296,314,298,308,179,173,79,38,1192,1157
"10309","苗栗縣公館鄉","鶴山村","523","1800","968","832",186,252,155,202,180,194,109,97,56,36,686,781
"10309","苗栗縣公館鄉","鶴岡村","592","1903","986","917",224,222,193,207,175,221,118,106,47,31,757,787
"10309","苗栗縣銅鑼鄉","中平村","1192","3772","1997","1775",428,468,373,403,389,462,196,202,93,58,1479,1593
"10309","苗栗縣銅鑼鄉","九湖村","443","1503","834","669",139,171,134,172,128,188,78,88,65,41,544,660
"10309","苗栗縣銅鑼鄉","新隆村","278","702","394","308",47,66,66,79,54,95,48,65,38,25,253,330
"10309","苗栗縣銅鑼鄉","朝陽村","695","2061","1072","989",219,241,208,238,225,254,109,114,57,49,818,896
"10309","苗栗縣銅鑼鄉","樟樹村","485","1625","865","760",197,198,142,180,137,210,91,105,53,24,620,717
"10309","苗栗縣銅鑼鄉","盛隆村","207","514","303","211",33,37,38,58,38,89,39,51,35,24,183,259
"10309","苗栗縣銅鑼鄉","福興村","411","1274","649","625",126,134,134,151,136,154,77,55,37,39,510,533
